onset	duration	trial_type	value	sample
0.0	0.0	0, Impedance	98	0
66.8603515625	0.0	0, start_baseline###my_stream_name	198	68465
78.83203125	0.0	0, end_baseline###my_stream_name	197	80724
80.1572265625	0.0	0, Perception_t_flower_2###my_stream_name	109	82081
83.5966796875	0.0	0, Imagination_t_flower_2###my_stream_name	84	85603
88.3359375	0.0	0, Perception_t_guitar_5###my_stream_name	117	90456
91.8173828125	0.0	0, Imagination_t_guitar_5###my_stream_name	92	94021
96.564453125	0.0	0, Perception_t_guitar_1###my_stream_name	113	98882
100.03515625	0.0	0, Imagination_t_guitar_1###my_stream_name	88	102436
104.794921875	0.0	0, Perception_t_guitar_4###my_stream_name	116	107310
108.2763671875	0.0	0, Imagination_t_guitar_4###my_stream_name	91	110875
113.0166015625	0.0	0, Perception_t_penguin_5###my_stream_name	122	115729
116.5078125	0.0	0, Imagination_t_penguin_5###my_stream_name	97	119304
122.0927734375	0.0	0, Perceptiona_penguin_normal_25###my_stream_name	191	125023
125.0244140625	0.0	0, Imagination_a_penguin_normal_25###my_stream_name	68	128025
130.0146484375	0.0	0, Perceptiona_penguin_high_5###my_stream_name	176	133135
133.0068359375	0.0	0, Imagination_a_penguin_high_5###my_stream_name	54	136199
138.001953125	0.0	0, Perceptiona_guitar_normal_11###my_stream_name	162	141314
140.98828125	0.0	0, Imagination_a_guitar_normal_11###my_stream_name	40	144372
145.9794921875	0.0	0, Perceptiona_flower_high_5###my_stream_name	128	149483
148.984375	0.0	0, Imagination_a_flower_high_5###my_stream_name	6	152560
153.982421875	0.0	0, Perceptiona_penguin_normal_5###my_stream_name	193	157678
156.9814453125	0.0	0, Imagination_a_penguin_normal_5###my_stream_name	70	160749
163.28125	0.0	0, Perception_image_guitar_s###my_stream_name	104	167200
166.708984375	0.0	0, Imagination_image_guitar_s###my_stream_name	79	170710
171.4736328125	0.0	0, Perception_image_flower_c###my_stream_name	99	175589
174.9658203125	0.0	0, Imagination_image_flower_c###my_stream_name	74	179165
179.71484375	0.0	0, Perception_image_penguin_m###my_stream_name	106	184028
183.205078125	0.0	0, Imagination_image_penguin_m###my_stream_name	81	187602
187.9501953125	0.0	0, Perception_image_penguin_s###my_stream_name	107	192461
191.423828125	0.0	0, Imagination_image_penguin_s###my_stream_name	82	196018
196.1875	0.0	0, Perception_image_penguin_c###my_stream_name	105	200896
199.669921875	0.0	0, Imagination_image_penguin_c###my_stream_name	80	204462
205.5224609375	0.0	0, Perception_image_guitar_m###my_stream_name	103	210455
208.98046875	0.0	0, Imagination_image_guitar_m###my_stream_name	78	213996
213.74609375	0.0	0, Perception_image_penguin_m###my_stream_name	106	218876
217.208984375	0.0	0, Imagination_image_penguin_m###my_stream_name	81	222422
221.9755859375	0.0	0, Perception_image_penguin_s###my_stream_name	107	227303
225.462890625	0.0	0, Imagination_image_penguin_s###my_stream_name	82	230874
230.228515625	0.0	0, Perception_image_flower_c###my_stream_name	99	235754
233.716796875	0.0	0, Imagination_image_flower_c###my_stream_name	74	239326
238.484375	0.0	0, Perception_image_guitar_m###my_stream_name	103	244208
241.9736328125	0.0	0, Imagination_image_guitar_m###my_stream_name	78	247781
247.59375	0.0	0, Perceptiona_guitar_normal_6###my_stream_name	171	253536
250.5107421875	0.0	0, Imagination_a_guitar_normal_6###my_stream_name	49	256523
255.5078125	0.0	0, Perceptiona_guitar_normal_25###my_stream_name	169	261640
258.4970703125	0.0	0, Imagination_a_guitar_normal_25###my_stream_name	47	264701
263.4951171875	0.0	0, Perceptiona_penguin_normal_9###my_stream_name	195	269819
266.4873046875	0.0	0, Imagination_a_penguin_normal_9###my_stream_name	72	272883
271.4765625	0.0	0, Perceptiona_penguin_normal_1 ###my_stream_name	185	277992
